gene_id	N45G1	N45G2	N45G3	N45G4	N45G5	S45G1	S45G2	S45G3	S45G4	S45G5
UdeG00000016308	117	176	169	166	39	10	12	7	14	5
UdeG00000016309	1170	1096	1266	2246	1405	3286	2690	2683	2107	3173
UdeG00000016310	424	152	109	115	0	129	0	28	69	28
UdeG00000016312	0	0	2	2	2	2	0	0	0	2
UdeG00000016313	0	0	15	0	0	0	0	0	1	2
UdeG00000016314	393	283	804	543	973	466	494	246	289	335
UdeG00000016315	1667	1279	1769	970	2314	961	1558	1696	1006	502
UdeG00000016317	3751	4500	4855	2766	4552	1939	3473	4535	2298	2070
UdeG00000016318	0	0	0	3	0	0	24	0	0	0
UdeG00000016319	0	6	0	2	0	0	0	11	0	0
UdeG00000016320	16	25	48	20	26	11	46	55	43	34
UdeG00000016321	57	0	7	28	56	26	5	28	71	49
UdeG00000016322	2266	5809	7197	5958	7119	2873	3807	4660	2670	2387
UdeG00000016323	6	18	29	18	9	1	16	19	3	12
UdeG00000016324	430	301	591	378	473	431	295	503	290	250
UdeG00000016325	5127	3999	5487	4942	2404	3223	2631	2242	3114	2841
UdeG00000016326	0	0	0	12	19	4	0	15	0	12
UdeG00000016327	511	367	508	710	845	356	606	566	355	541
UdeG00000016328	12	0	0	5	11	13	0	0	8	19
UdeG00000016329	177	181	276	214	126	246	133	330	170	278
UdeG00000016330	334	436	434	700	366	499	485	463	414	595
UdeG00000016331	0	0	0	0	0	0	0	0	0	0
UdeG00000016332	22	0	21	116	46	0	408	0	83	315
UdeG00000016333	19	0	12	8	74	5	0	16	12	15
UdeG00000016334	127	52	43	148	200	40	82	23	67	57
UdeG00000016335	77	85	88	121	108	118	291	196	145	117
UdeG00000016336	405	377	428	513	559	572	795	666	595	386
UdeG00000016337	83	114	142	133	145	196	59	271	125	108
UdeG00000016339	0	0	0	0	0	0	0	0	0	0
UdeG00000016340	31	37	46	68	58	66	30	34	34	46
UdeG00000016341	0	0	0	0	0	0	0	0	7	0
UdeG00000016343	168	129	104	171	220	88	106	74	32	110
UdeG00000016344	15	5	3	0	4	0	0	0	0	0
UdeG00000016345	194	150	402	546	380	360	238	379	227	192
UdeG00000016346	37	0	12	22	86	42	30	21	0	13
UdeG00000016347	595	759	886	1239	1908	805	938	983	765	724
UdeG00000016348	704	506	722	819	1743	567	877	880	671	889
UdeG00000016350	355	402	441	800	518	298	473	438	251	432
UdeG00000016351	712	730	1288	847	1232	849	750	901	571	525
UdeG00000016353	2226	1514	2320	2338	3353	1178	2004	2441	1314	1425
UdeG00000016354	90	42	31	42	164	37	37	79	41	31
UdeG00000016355	131	78	51	129	124	73	29	112	71	74
UdeG00000016356	9	0	4	0	0	4	0	6	12	0
UdeG00000016357	675	830	866	973	1340	577	634	1100	659	675
UdeG00000016358	455	724	791	629	417	869	579	825	547	630
UdeG00000016359	319	347	385	433	516	305	336	259	279	262
UdeG00000016360	15	0	10	8	18	15	8	0	0	0
UdeG00000016361	517	515	612	645	818	430	542	665	427	424
UdeG00000016363	164	142	217	220	233	121	154	141	98	227
UdeG00000016364	1063	847	806	1147	1790	966	804	1452	762	1021
UdeG00000016365	2007	1919	2710	3027	3811	2133	2762	2616	2427	1818
UdeG00000016367	137	108	299	96	135	54	196	131	91	169
UdeG00000016368	0	0	7	14	23	0	0	0	0	0
UdeG00000016369	44	63	75	37	80	24	53	37	18	31
UdeG00000016370	307	119	312	377	719	82	257	380	187	249
UdeG00000016371	0	0	0	0	0	0	0	0	0	0
UdeG00000016373	12	15	24	8	20	0	0	0	0	0
UdeG00000016375	333	195	219	453	331	94	258	107	489	324
UdeG00000016376	3594	5635	5316	5835	4654	2081	3517	2548	2570	3443
UdeG00000016377	890	2343	1754	4551	1822	1826	4992	2238	6784	4634
UdeG00000016379	180	303	254	262	438	294	522	510	414	321
UdeG00000016381	175	31	194	283	661	28	0	29	55	26
UdeG00000016384	652	1632	574	894	688	577	2270	567	4354	1790
UdeG00000016385	3862	3965	4903	5301	6322	1888	3572	2056	2288	2406
UdeG00000016387	0	0	6	0	0	2	0	0	0	4
UdeG00000016389	474	42	222	786	1443	98	203	67	45	132
UdeG00000016391	912	942	785	1749	1644	998	1053	909	537	970
UdeG00000016392	65	17	33	20	124	25	3	61	28	45
UdeG00000016394	276	1471	876	434	264	368	371	350	299	296
UdeG00000016395	0	71	28	34	2	11	0	0	0	0
UdeG00000016397	1997	2343	2714	2618	2156	2544	2713	2572	2323	2422
UdeG00000016398	0	0	0	0	0	0	0	15	4	0
UdeG00000016399	1523	2423	2492	1769	2689	781	241	946	1073	1576
UdeG00000016401	5	0	0	7	7	0	0	0	0	0
UdeG00000016403	411	618	828	291	447	635	369	532	481	478
UdeG00000016404	12	0	20	11	7	20	2	10	1	4
UdeG00000016405	286	0	400	325	425	488	231	157	143	147
UdeG00000016406	167	0	263	205	344	321	129	159	65	69
UdeG00000016407	180	71	349	157	101	282	260	260	133	84
UdeG00000016408	0	0	11	25	9	6	8	0	16	13
UdeG00000016409	0	0	0	0	0	0	0	0	0	0
UdeG00000016410	202	316	443	422	451	332	436	508	425	339
UdeG00000016411	0	0	0	0	7	0	0	0	0	0
UdeG00000016412	7	7	2	0	2	3	0	0	0	0
UdeG00000016413	6	7	2	3	18	5	0	0	0	3
UdeG00000016414	130	72	204	284	376	96	210	136	143	81
UdeG00000016415	100	28	66	120	181	40	107	0	83	76
UdeG00000016417	22	23	36	36	19	55	83	59	60	66
UdeG00000016418	0	0	0	0	0	0	0	0	0	0
UdeG00000016419	403	381	607	501	418	410	478	551	441	445
UdeG00000016420	1179	1245	1247	3385	1277	5597	7453	1214	6348	9224
UdeG00000016421	0	5	0	7	0	13	5	18	12	9
UdeG00000016423	7307	17147	36077	21107	27345	68428	30305	162320	26643	47918
UdeG00000016424	0	0	0	0	0	0	0	0	10	0
UdeG00000016425	352	337	537	589	792	180	423	438	323	267
UdeG00000016427	85	92	86	176	221	87	177	148	75	68
UdeG00000016428	846	1975	1319	1478	1474	2275	1055	1693	1440	1564
UdeG00000016429	1054	1122	1743	1464	1742	1379	1304	1829	998	883
UdeG00000016430	426	371	605	1247	1028	254	847	154	2020	931
UdeG00000016431	12	14	0	0	5	5	7	18	8	12
UdeG00000016432	0	2	0	0	8	0	0	0	0	0
UdeG00000016433	39	77	9	71	139	44	26	83	74	57
UdeG00000016434	56	31	19	42	174	42	55	70	59	24
UdeG00000016435	44875	43837	58787	64710	50076	53798	79922	53726	63149	49041
UdeG00000016437	1689	1576	2121	1784	2286	1015	2403	2068	1291	1526
UdeG00000016439	713	809	1054	1218	1231	1005	1149	940	1180	1022
UdeG00000016440	249	312	580	219	147	280	220	235	207	102
UdeG00000016441	1869	1071	2498	3758	1704	1226	1616	2619	1174	1244
UdeG00000016442	77	191	100	239	157	63	169	425	11	94
UdeG00000016443	23	0	0	8	12	7	31	12	6	20
UdeG00000016444	55	21	61	152	153	32	39	29	47	58
UdeG00000016447	0	0	0	0	0	0	0	0	0	0
UdeG00000016448	0	3	0	84	0	16	8	35	0	2
UdeG00000016449	0	0	0	0	0	0	0	0	0	0
UdeG00000016450	0	7	4	0	0	20	0	7	0	0
UdeG00000016451	0	0	0	0	0	0	0	0	0	0
UdeG00000016452	107	210	232	100	37	38	89	157	162	82
UdeG00000016453	99	121	89	58	118	53	65	48	42	58
UdeG00000016454	0	0	0	0	0	0	0	0	0	0
UdeG00000016455	6	0	11	9	0	0	17	13	7	12
UdeG00000016456	583	791	1348	1037	1195	580	1011	565	768	779
UdeG00000016457	2569	2609	3252	3976	3459	1955	3394	2440	2722	2903
UdeG00000016458	2312	1931	2332	3339	2942	1519	2994	1942	2377	2038
UdeG00000016459	323	323	460	583	493	291	302	532	289	355
UdeG00000016460	1774	1591	1897	1898	1429	1253	1232	1490	1028	1307
UdeG00000016461	0	0	0	0	0	0	0	0	0	0
UdeG00000016462	0	0	0	0	0	0	0	0	0	0
UdeG00000016463	0	0	0	0	0	0	0	0	0	0
UdeG00000016464	0	0	7	8	14	12	20	0	0	0
UdeG00000016465	0	0	0	4	0	0	0	0	0	0
UdeG00000016466	178	91	166	0	63	0	6	0	8	4
UdeG00000016467	173	66	191	26	97	115	57	70	68	68
UdeG00000016468	58	15	86	7	50	30	17	27	25	20
UdeG00000016469	0	0	0	0	0	0	0	0	0	0
UdeG00000016470	0	0	0	0	0	0	0	0	0	0
UdeG00000016471	0	0	0	0	0	0	0	0	0	0
UdeG00000016472	0	0	0	0	0	0	0	0	0	0
UdeG00000016473	33	12	5	0	0	0	0	0	0	0
UdeG00000016474	0	0	0	0	0	0	0	0	0	0
UdeG00000016475	0	0	0	0	0	0	0	0	0	0
UdeG00000016476	0	0	0	0	0	0	0	1	0	0
UdeG00000016477	0	0	0	0	0	0	0	0	0	0
UdeG00000016478	1154	626	789	304	460	76	23	0	29	21
UdeG00000016479	145	81	47	33	20	0	0	0	0	0
UdeG00000016481	0	5	15	0	11	0	8	0	8	6
UdeG00000016482	86	14	114	138	160	26	136	35	40	48
UdeG00000016484	234	235	274	655	716	323	583	339	455	333
UdeG00000016485	904	1098	1269	1431	1265	438	1285	1264	879	1256
UdeG00000016486	0	16	13	19	0	3	0	15	0	9
UdeG00000016487	93	137	115	152	190	68	65	123	71	56
UdeG00000016488	205	235	308	366	295	110	218	202	227	116
UdeG00000016489	111	192	110	149	158	41	65	79	67	89
UdeG00000016490	232	279	236	273	377	102	111	144	145	169
UdeG00000016491	109	139	136	155	184	62	90	99	96	60
UdeG00000016492	112	177	123	166	172	53	76	100	75	69
UdeG00000016493	200	240	194	224	309	82	90	110	118	128
UdeG00000016494	526	767	964	657	721	710	1225	551	983	761
UdeG00000016495	578	716	1339	569	1049	914	742	1174	1221	608
UdeG00000016496	342	583	397	726	398	444	293	381	307	409
UdeG00000016497	98	101	139	208	121	83	150	57	110	127
UdeG00000016498	4386	4830	6604	4095	6771	3300	6279	5259	4853	3741
UdeG00000016499	523	303	903	895	734	501	1069	384	449	312
UdeG00000016500	3220	2696	4091	4118	4197	3040	4322	3651	3707	3142
UdeG00000016501	147	105	95	41	99	81	64	63	58	66
UdeG00000016502	467	654	400	463	760	154	392	553	263	234
UdeG00000016503	540	520	721	869	742	782	774	622	740	594
UdeG00000016504	174	171	267	263	183	155	185	204	248	160
UdeG00000016505	1764	1495	2655	2342	2975	1708	2716	2764	2042	1550
UdeG00000016507	698	534	893	920	1008	517	1007	716	628	578
UdeG00000016509	181	207	299	253	545	248	403	434	348	301
UdeG00000016510	420	458	577	419	908	546	580	673	600	459
UdeG00000016511	152	220	323	286	505	187	188	280	202	216
UdeG00000016512	0	17	15	6	0	20	16	6	6	1
UdeG00000016513	0	0	0	0	1	2	0	0	3	0
UdeG00000016514	0	0	0	0	0	0	8	0	0	0
UdeG00000016515	0	0	0	0	0	0	0	0	0	0
UdeG00000016516	0	0	0	0	0	0	0	0	0	0
UdeG00000016517	0	0	0	0	0	0	0	0	0	0
UdeG00000016518	19	27	51	0	10	0	28	0	22	0
UdeG00000016519	134	155	92	350	96	155	228	169	201	134
UdeG00000016520	0	0	0	17	0	0	0	0	0	0
UdeG00000016521	2622	4142	4183	3695	4609	2710	2527	3579	2122	2272
UdeG00000016523	1480	1327	1704	1549	2027	1384	2307	2111	1505	1395
UdeG00000016524	6	3	11	11	6	4	7	13	17	5
UdeG00000016525	773	822	1089	840	842	948	1099	1131	808	875
UdeG00000016526	58	0	55	135	243	0	0	0	0	0
UdeG00000016527	26795	29090	15752	19907	32264	48678	112868	21051	31780	40567
UdeG00000016528	2240	2478	4027	3497	4102	2197	1814	3839	2274	1774
UdeG00000016529	164	178	362	275	565	269	251	472	332	263
UdeG00000016530	52	60	137	62	147	94	76	112	75	34
UdeG00000016531	0	0	0	0	0	0	0	0	0	0
UdeG00000016532	0	0	0	0	0	0	0	0	0	0
UdeG00000016533	0	0	0	4	0	0	0	1	0	0
UdeG00000016534	79	48	85	54	145	17	52	25	40	75
UdeG00000016536	427	368	457	524	674	281	434	598	481	267
UdeG00000016537	534	354	796	833	568	464	738	749	765	560
UdeG00000016539	46	68	31	68	105	0	34	18	0	12
UdeG00000016540	1137	1363	2036	1494	1579	908	1412	1125	1115	881
UdeG00000016541	18	0	0	0	0	0	0	0	0	0
UdeG00000016542	1031	1212	1760	1595	1550	1300	1814	1282	1427	870
UdeG00000016543	37	36	57	48	53	45	69	43	56	46
UdeG00000016544	222	373	176	318	228	351	398	482	344	569
UdeG00000016545	471	521	656	602	1116	506	469	664	440	269
UdeG00000016546	309	328	287	437	293	230	302	357	140	243
UdeG00000016547	412	463	475	623	592	346	652	748	487	443
UdeG00000016550	619	251	511	590	586	176	214	486	273	68
UdeG00000016552	4080	4089	4975	5539	3226	2725	1741	3093	1869	1617
UdeG00000016553	0	0	0	0	0	3	0	0	2	0
UdeG00000016554	33	148	99	20	50	17	107	289	6	52
UdeG00000016555	0	0	6	0	3	0	0	0	0	0
UdeG00000016556	2517	1586	1933	3053	1276	2054	2189	2308	1999	2421
UdeG00000016557	3837	4247	6833	5048	5283	3122	4438	5071	3493	3338
UdeG00000016558	470	608	667	651	523	431	469	508	382	405
UdeG00000016559	245	233	603	333	526	253	217	394	235	320
UdeG00000016560	288	303	427	330	526	277	221	351	274	321
UdeG00000016561	1181	1110	1572	1431	1084	426	1108	977	1863	922
UdeG00000016562	677	1098	1488	735	1398	390	487	922	568	425
UdeG00000016565	455	350	1672	50	405	324	408	955	439	569
UdeG00000016566	10	0	0	0	0	0	13	0	0	0
UdeG00000016567	0	0	0	0	8	5	0	0	0	0
UdeG00000016568	791	590	728	790	1325	426	626	512	374	592
UdeG00000016570	0	0	0	0	0	13	13	8	47	11
UdeG00000016571	0	0	0	0	0	0	0	0	0	3
UdeG00000016572	0	0	0	0	0	0	0	0	0	0
UdeG00000016574	14	26	23	18	25	5	6	8	6	1
UdeG00000016575	0	0	0	0	0	0	0	0	0	0
UdeG00000016576	102	89	63	117	258	126	208	227	82	128
UdeG00000016577	16	10	0	27	55	24	15	61	18	23
UdeG00000016579	988	1291	1222	1312	1807	1318	1118	1890	1011	1120
UdeG00000016582	2064	1166	2135	3188	4399	1462	2292	2181	1415	1998
UdeG00000016583	352	734	795	723	448	299	561	391	560	536
UdeG00000016585	337	742	772	695	429	283	564	409	548	529
UdeG00000016587	717	492	435	1208	987	369	2257	509	1271	1567
UdeG00000016588	1376	801	1721	1203	1646	827	3408	1415	2130	1677
UdeG00000016590	326	176	603	59	433	167	626	515	786	703
UdeG00000016591	361	279	0	167	50	8	106	31	0	0
UdeG00000016592	74	166	89	121	75	71	91	110	68	71
UdeG00000016593	123	43	123	53	269	22	20	14	52	4
UdeG00000016594	97	291	161	229	271	28	65	221	101	97
UdeG00000016595	19	97	62	26	136	8	16	52	53	98
UdeG00000016596	9	26	28	32	42	2	11	13	17	6
UdeG00000016598	3545	2039	7138	5990	2684	677	2668	772	3090	1676
UdeG00000016600	0	0	2	0	66	33	0	0	0	0
UdeG00000016601	0	0	7	0	19	28	0	0	5	0
UdeG00000016602	1934	2732	3681	2004	2117	8513	7773	3472	4380	3287
UdeG00000016604	29	0	0	5	0	0	0	0	0	0
UdeG00000016605	6	0	0	0	0	6	0	0	0	0
UdeG00000016606	0	0	0	6	0	0	20	0	0	0
UdeG00000016607	232	215	128	181	53	0	0	0	10	0
UdeG00000016609	288	207	363	357	136	8	0	0	6	9
UdeG00000016610	0	0	0	0	0	0	0	0	0	0
UdeG00000016611	0	0	0	0	0	0	0	0	0	0
UdeG00000016612	0	0	0	0	0	0	0	0	0	0
UdeG00000016613	16	30	19	7	11	0	0	7	0	0
UdeG00000016614	0	0	0	0	0	0	0	0	0	0
UdeG00000016615	260788	167529	295401	286062	383938	237163	401453	226239	265655	130574
UdeG00000016616	383	401	687	534	603	277	536	504	303	314
UdeG00000016617	122	271	79	116	135	19	25	12	18	13
UdeG00000016618	359	261	453	374	490	284	430	41	111	111
UdeG00000016619	0	0	0	0	0	0	0	0	0	0
UdeG00000016620	444	322	510	757	773	255	792	238	447	330
UdeG00000016621	1	3	1	2	2	2	2	1	1	7
UdeG00000016622	88	36	83	108	116	28	131	87	76	52
UdeG00000016623	48	46	16	42	71	24	40	42	56	16
UdeG00000016625	29544	32346	45029	41789	37234	33272	56385	46795	44418	43900
UdeG00000016626	4324	4512	6241	5630	9391	4946	5093	6280	3640	2451
UdeG00000016627	31	10	70	37	89	30	34	24	18	14
UdeG00000016628	20	67	77	44	87	21	23	57	88	10
UdeG00000016629	50	35	71	73	97	122	61	74	111	152
UdeG00000016630	0	0	0	0	0	0	0	0	0	0
UdeG00000016631	0	0	0	0	0	6	0	0	0	0
UdeG00000016632	583	233	343	699	610	456	501	686	384	368
UdeG00000016633	0	0	0	0	0	0	0	0	0	0
UdeG00000016634	250	205	350	243	323	223	251	244	361	273
UdeG00000016635	46	23	39	30	57	2	3	2	6	8
UdeG00000016636	1086	1776	2319	1372	1510	1645	1741	2666	1880	1877
UdeG00000016637	0	0	0	0	0	0	1	0	0	0
UdeG00000016639	310	384	503	483	517	636	464	457	426	513
UdeG00000016640	1286	1017	2056	1489	2222	1665	1290	1826	1173	708
UdeG00000016642	0	0	0	0	0	0	0	0	0	0
UdeG00000016643	0	0	0	0	0	0	16	0	0	0
UdeG00000016644	460	606	465	468	603	414	458	648	411	277
UdeG00000016646	456	314	289	268	695	693	557	549	657	351
UdeG00000016647	7	0	0	0	0	0	0	0	0	0
UdeG00000016648	862	776	1185	1550	1235	513	982	1101	802	961
UdeG00000016649	0	0	0	0	0	0	0	0	0	0
UdeG00000016650	523	622	788	745	676	819	837	853	765	832
UdeG00000016651	97	59	0	0	235	13	66	24	72	56
UdeG00000016652	0	8	35	33	6	23	56	31	24	68
UdeG00000016653	9	0	32	35	14	37	26	38	23	9
UdeG00000016655	3969	1997	3800	8306	4933	2270	13888	1227	5740	2029
UdeG00000016656	2182	1966	2424	2378	2563	1773	3320	1986	1958	1618
UdeG00000016657	628	657	681	748	783	546	601	407	394	309
UdeG00000016658	24	10	21	0	45	0	0	0	0	0
UdeG00000016659	12	0	27	45	103	23	52	71	11	17
UdeG00000016660	0	0	0	0	0	0	0	0	0	0
UdeG00000016661	677	539	912	1064	1044	946	1434	1217	1075	536
UdeG00000016662	0	0	0	0	0	0	0	0	0	0
UdeG00000016663	0	0	0	0	0	0	6	100	0	15
UdeG00000016664	0	0	0	20	14	0	0	0	0	0
UdeG00000016665	0	0	0	0	0	0	0	0	0	0
UdeG00000016666	0	0	4	10	0	0	893	0	92	12
UdeG00000016667	282	218	186	38	75	0	20	3	38	0
UdeG00000016668	66	55	274	72	54	20	186	36	60	0
UdeG00000016669	0	49	104	44	24	8	115	11	36	12
UdeG00000016670	21	6	0	1	1	8	12	6	6	6
UdeG00000016671	611	156	201	1034	279	15	3613	26	910	28
UdeG00000016672	0	0	9	0	55	0	375	0	53	0
UdeG00000016673	0	9	0	0	8	0	215	0	0	0
UdeG00000016674	16503	16835	25006	23583	21681	8728	59957	15953	37439	10787
UdeG00000016676	0	0	0	7	0	0	0	0	0	0
UdeG00000016677	0	0	0	0	0	0	0	0	0	0
UdeG00000016678	106	5	0	0	0	12	0	12	0	8
UdeG00000016680	3548	2445	5958	7437	7358	4055	4433	4318	3768	1877
UdeG00000016681	85	101	138	233	270	58	66	115	73	90
UdeG00000016682	525	434	621	625	532	361	865	908	695	271
UdeG00000016685	184	82	284	160	248	235	190	305	95	208
UdeG00000016686	12	20	10	15	10	17	14	10	15	8
UdeG00000016687	1652	1222	2615	1009	3233	518	1336	1960	914	335
UdeG00000016688	4263	5030	6231	2895	4459	2769	3748	5143	4024	2531
UdeG00000016689	0	0	0	0	0	0	0	0	0	0
UdeG00000016691	0	0	0	0	0	0	0	0	0	0
UdeG00000016693	0	0	0	0	0	0	0	0	0	0
UdeG00000016694	0	0	0	0	0	0	0	0	0	0
UdeG00000016695	0	0	0	0	0	0	13	0	8	4
UdeG00000016696	0	20	14	0	0	8	0	0	0	8
UdeG00000016697	86	316	250	150	112	186	126	210	161	121
UdeG00000016698	3663	3460	4861	4770	6756	2838	6057	4519	3952	4255
UdeG00000016699	827	516	1172	1136	1875	687	1543	910	896	623
UdeG00000016700	212	173	238	413	708	220	286	139	154	274
UdeG00000016701	0	0	0	0	0	0	0	0	0	0
UdeG00000016702	135	112	62	196	244	74	234	235	146	221
UdeG00000016704	3558	2401	2784	6872	8668	4220	3944	2608	2429	3409
UdeG00000016706	202	234	162	312	268	405	197	275	224	299
UdeG00000016707	641	320	230	402	494	438	219	493	495	544
UdeG00000016708	4737	3349	3355	4223	2729	1751	2377	2690	2624	2403
UdeG00000016709	741	887	1226	643	436	1171	961	738	468	720
UdeG00000016710	11	10	4	0	5	127	16	11	36	22
UdeG00000016712	280	206	230	192	274	396	335	400	304	278
UdeG00000016713	423	721	595	437	552	474	430	617	270	470
UdeG00000016714	756	699	1077	486	444	496	495	586	614	241
UdeG00000016715	1142	857	1168	923	1240	1070	1150	1287	1010	876
UdeG00000016716	1566	2835	3787	2472	5739	3133	2791	3836	2078	2620
UdeG00000016717	7	0	0	0	13	0	0	0	0	0
UdeG00000016718	0	0	0	0	0	0	0	0	0	0
UdeG00000016719	0	0	0	0	0	0	0	0	0	0
UdeG00000016720	0	0	0	0	0	78	38	0	0	0
UdeG00000016721	4281	3376	5499	5429	6347	5446	10696	5510	5176	4153
UdeG00000016722	14	4	16	27	47	9	8	17	0	0
UdeG00000016723	0	0	15	14	0	28	0	8	0	27
UdeG00000016724	2	0	0	2	0	2	2	1	0	1
UdeG00000016726	59	83	128	79	33	29	47	56	53	33
UdeG00000016727	849	1014	1158	969	1287	998	1457	1490	922	841
UdeG00000016728	321	320	490	620	764	275	504	366	263	397
UdeG00000016729	3	0	0	3	0	5	13	2	2	2
UdeG00000016731	823	983	1246	1389	1842	565	1173	1192	665	882
UdeG00000016732	199653	207610	251274	151966	301597	168924	154785	160187	93794	85194
UdeG00000016733	113	108	514	311	400	91	71	77	45	78
UdeG00000016734	59	110	268	143	232	29	27	37	14	31
UdeG00000016735	170	322	218	535	305	168	376	377	284	549
UdeG00000016736	7632	6956	11100	11564	8328	5761	13957	8053	10370	5387
UdeG00000016737	85	30	40	104	204	10	33	37	36	68
UdeG00000016738	416	400	590	616	817	325	418	510	292	295
UdeG00000016739	94	79	164	205	111	43	35	120	0	22
UdeG00000016740	188	41	259	337	143	65	47	63	12	46
UdeG00000016741	2852	2852	4459	4010	4156	3054	4224	3844	2858	2451
UdeG00000016743	392	432	318	249	446	627	744	888	480	305
UdeG00000016744	1502	1321	1898	1543	1129	512	1403	951	1431	995
UdeG00000016746	925	890	1312	1208	1031	1442	1900	1499	985	951
UdeG00000016747	87	51	84	373	250	122	92	115	33	177
UdeG00000016748	103	273	353	315	224	168	148	233	189	191
UdeG00000016750	776	1045	1590	1401	1509	1405	1621	1579	1450	1093
UdeG00000016751	2192	1622	2869	3525	3108	2114	2837	2562	1964	1669
UdeG00000016753	1373	1662	1794	2404	2092	1339	1978	2118	1685	1311
UdeG00000016756	5754	6034	8029	6976	7744	4652	4900	4762	5425	3684
UdeG00000016757	0	0	15	0	0	0	0	76	5	57
UdeG00000016759	0	0	43	0	0	1	0	5	62	4
UdeG00000016760	0	0	35	5	0	0	5	4	56	12
UdeG00000016761	38	50	64	855	1892	498	1318	2007	466	461
UdeG00000016763	25	0	9	21	7	24	15	16	7	21
UdeG00000016765	1256	1695	1367	986	533	827	1001	1418	1106	706
UdeG00000016766	7	0	37	16	44	35	8	9	3	25
UdeG00000016767	1140	1239	1499	1237	1621	1117	1241	1234	1052	1030
UdeG00000016768	1651	1403	2502	3047	2784	1456	2124	1696	1370	1180
UdeG00000016769	0	0	0	0	0	0	0	0	0	0
UdeG00000016770	213	260	365	312	486	126	232	212	265	219
UdeG00000016771	2	3	4	6	5	1	12	5	5	5
UdeG00000016772	137	213	196	133	178	116	161	174	185	134
UdeG00000016773	13	0	0	13	11	6	14	6	6	7
UdeG00000016774	7	0	0	22	0	4	5	2	9	1
UdeG00000016775	176	76	122	336	566	92	126	97	90	79
UdeG00000016776	300	333	339	479	583	342	249	289	251	232
UdeG00000016777	1408	1787	2085	2011	1975	2040	2308	2072	2090	2014
UdeG00000016778	23728	31492	26618	31264	16726	32867	26503	35073	24821	38945
UdeG00000016779	12	0	33	32	34	14	12	0	44	17
UdeG00000016780	8629	12968	12030	20609	12609	9528	10048	5113	19263	17156
UdeG00000016781	3100	4493	6094	6403	4701	3297	1928	1754	2593	2994
UdeG00000016782	1	1	1	4	0	0	1	0	1	0
UdeG00000016783	1	1	0	2	1	1	2	0	1	0
UdeG00000016784	10145	14728	17054	18687	16935	5810	4603	5206	3728	6721
UdeG00000016785	0	0	0	1	0	14	6	3	16	15
UdeG00000016786	68561	91342	119232	87871	92283	54971	58505	73923	33035	67703
UdeG00000016789	353	345	459	243	221	3042	1824	4726	283	4614
UdeG00000016790	97	250	310	114	292	292	348	193	249	171
UdeG00000016791	1332	1214	1952	1546	1751	906	1564	1531	932	942
UdeG00000016792	15	19	44	23	12	8	28	0	6	4
UdeG00000016793	0	0	10	0	8	0	0	0	0	0
UdeG00000016794	0	0	0	0	0	0	0	0	3	0
UdeG00000016796	1691	1457	1664	1988	2019	1974	2108	1785	1730	1339
UdeG00000016797	313	420	234	382	495	187	335	222	214	355
UdeG00000016798	462	367	580	423	592	292	596	560	452	509
UdeG00000016799	0	0	0	0	0	0	0	0	0	0
UdeG00000016801	1013	1060	1777	1749	1665	645	1198	1586	996	1114
UdeG00000016802	3938	5681	8831	5276	10888	6578	3018	12343	3726	5116
UdeG00000016803	0	0	6	0	0	4	0	0	0	4
UdeG00000016804	0	10	30	13	25	32	0	0	0	0
UdeG00000016805	88	62	2	0	25	15	0	0	2	7
UdeG00000016806	621	872	969	1054	1158	961	1207	890	954	1124
UdeG00000016808	1066	1124	1046	516	558	921	1640	1639	641	603
UdeG00000016809	0	0	0	0	0	0	0	0	0	0
UdeG00000016810	0	0	0	0	0	0	0	0	0	0
UdeG00000016811	8508	9424	14404	9235	13874	8186	9819	12336	9747	10205
UdeG00000016812	16	16	29	24	19	0	0	21	10	63
UdeG00000016813	616	466	686	554	782	260	531	378	386	304
UdeG00000016814	804	991	1414	1317	962	746	1032	1254	916	969
UdeG00000016815	35	72	250	68	125	75	114	49	30	50
UdeG00000016816	106	48	124	178	159	111	164	119	147	120
UdeG00000016817	135	446	216	720	469	75	143	140	250	63
UdeG00000016818	79	77	38	94	199	20	61	18	32	26
UdeG00000016819	145	93	43	62	207	37	14	34	20	56
UdeG00000016820	27	36	36	76	33	11	40	36	18	0
UdeG00000016821	456	248	349	654	720	370	606	276	476	359
UdeG00000016822	0	0	0	3	0	0	0	0	0	0
UdeG00000016823	0	0	0	0	4	0	0	0	0	0
UdeG00000016824	0	0	0	0	4	0	2	0	0	0
UdeG00000016825	17	9	38	520	193	26	29	0	0	0
UdeG00000016826	0	0	0	72	34	0	0	0	0	0
UdeG00000016827	0	0	0	5	0	0	0	0	0	0
UdeG00000016828	355	356	255	235	945	10	27	0	1003	1303
UdeG00000016829	557	841	366	507	589	124	261	300	535	1250
UdeG00000016831	4	0	20	7	12	7	26	0	27	8
UdeG00000016832	17	8	15	4	37	12	28	16	31	0
UdeG00000016834	1796	2792	1925	2528	2689	1658	1660	2075	1781	1946
UdeG00000016836	26	24	54	38	68	4	10	21	14	31
